"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000176903",4069.48268350055,1.69799392197108,0.0792566731895363,21.4239868220365,7.98531567915517e-102,1.21213717932528e-99
"ENSG00000096006",2900.99830598538,-1.81718801158545,0.0851590632556295,-21.3387505934704,4.9602476900334e-101,7.47679293417272e-99
"ENSG00000049860",3033.58263699968,-1.46465611209353,0.0688845376842619,-21.2624801055777,2.52702815724903e-100,3.78264527288214e-98
"ENSG00000109956",5476.82233210545,-1.20448087111136,0.0568114922497745,-21.201359503387,9.27773809695541e-100,1.37918375641292e-97
"ENSG00000185442",7345.79740506102,-1.13831765733438,0.0537079935104727,-21.1945668220209,1.0718034785466e-99,1.58237835479945e-97
"ENSG00000183036",687.06834980349,-3.15397261595952,0.148821820515746,-21.1929447242974,1.1093755241073e-99,1.6267067634104e-97
"ENSG00000187244",20038.3487621689,-1.06612439916697,0.0503917338923639,-21.1567318053433,2.39241331114045e-99,3.4843560082184e-97
"ENSG00000196230",12002.0532419404,-1.21520999075452,0.0575976512471111,-21.0982559955597,8.25241117075358e-99,1.19383035426573e-96
"ENSG00000207827",14134.4942656171,-13.6327479526517,0.647039177275181,-21.0694320088345,1.51740524021173e-98,2.16607085779894e-96
"ENSG00000198075",1529.70220766438,-2.21160182233807,0.105078053044818,-21.0472287813972,2.42447343841223e-98,3.43812664243261e-96
"ENSG00000075702",1685.48246157581,-1.96403203243863,0.0934424333835612,-21.0186310578695,4.43027590283713e-98,6.2414769337029e-96
"ENSG00000144596",1373.25204653997,-2.53099520981272,0.120531127429401,-20.9986852673822,6.74257103079196e-98,9.43741029667018e-96
"ENSG00000087086",6282.13416823204,-1.25303028055098,0.0597586813390641,-20.968171527103,1.28093048276658e-97,1.78131977780863e-95
"ENSG00000173114",479.820392301093,4.68612795708638,0.224100385010439,20.9108429549021,4.26628863975157e-97,5.89486228396443e-95
"ENSG00000198189",1889.10610414631,1.84855337913137,0.088483616585129,20.8914763034454,6.40098663541899e-97,8.78810617365964e-95
"ENSG00000204385",9178.43081261572,-1.11141088923566,0.0532426086715353,-20.8744634601242,9.13891634286522e-97,1.24676798588899e-94
"ENSG00000184007",4826.37232438653,-1.25419264430486,0.0602053570806335,-20.8319110644109,2.22407498426384e-96,3.0150903324407e-94
"ENSG00000215845",1174.30131482855,-2.24787618866193,0.107943049341862,-20.8246496867322,2.58811585950225e-96,3.48667733447319e-94
"ENSG00000173801",6015.09911851802,-1.16691699863886,0.0560672076603965,-20.8128253097063,3.31237058503717e-96,4.43466757518486e-94
"ENSG00000101161",6895.2185505201,1.12072043973497,0.0539601512364037,20.7694087962246,8.18596095935748e-96,1.08250545079111e-93
"ENSG00000072778",5964.29189421799,-1.23164164042667,0.0593373148153175,-20.7566123317183,1.06837855249664e-95,1.4042012011625e-93
"ENSG00000058085",621.534895572196,-2.99858776472148,0.144825279008572,-20.7048644079878,3.13114736043357e-95,4.0904170517664e-93
"ENSG00000133636",681.084848976798,-3.28497550682094,0.158951082122429,-20.6665815857155,6.92507928554055e-95,8.9921737349293e-93
"ENSG00000167767",521.337549136325,-3.36988652401493,0.163162536733259,-20.653555598514,9.06929798120238e-95,1.17059112565759e-92
"ENSG00000156675",2879.75193173208,-1.74129000907731,0.0844242503093413,-20.6254719786909,1.62141039518268e-94,2.08032744453349e-92
"ENSG00000164111",3714.02871267496,-1.35673620824394,0.0657851212743332,-20.6237547634238,1.68000397466913e-94,2.14275063159722e-92
"ENSG00000151458",3422.12005310368,1.3785523699232,0.0669579086597584,20.5883426994144,3.49107392243097e-94,4.42647637635292e-92
"ENSG00000186806",1122.58033662804,-2.23526076794452,0.108874392092345,-20.5306383345737,1.14658760354858e-93,1.44530384763098e-91
"ENSG00000104081",2403.44203787883,1.76481878753136,0.0861683852174296,20.4810474639645,3.17751626338821e-93,3.9820559917054e-91
"ENSG00000146670",2723.13789692309,-1.67441255753551,0.0819366576093233,-20.4354510714748,8.0941407426276e-93,1.00849250697883e-90
"ENSG00000171617",2514.51670674158,-1.47631979043989,0.0723100813781601,-20.4165140227014,1.19277900593364e-92,1.47760640648848e-90
"ENSG00000160190",5203.00112504455,-1.17245021157676,0.0574876666221833,-20.3948130175863,1.85923985462988e-92,2.29005228951697e-90
"ENSG00000106351",1535.58545358272,-1.97000300452827,0.0966523449013922,-20.3823611991838,2.39803710400111e-92,2.93691419186044e-90
"ENSG00000129682",3769.29884887953,-1.2825204775093,0.0629704524527223,-20.3670202063771,3.28040821984916e-92,3.99487001010444e-90
"ENSG00000074370",2056.37175351423,-1.61423479316709,0.0792721632357575,-20.3631984706448,3.54658335444071e-92,4.29475304522301e-90
"ENSG00000172201",12402.4118273859,-1.06317322529299,0.0523170788861071,-20.3217237645758,8.26236931605779e-92,9.89418725597921e-90
"ENSG00000073111",2212.96627419301,-1.73969424697651,0.0856520302755084,-20.3111851684147,1.02403370722271e-91,1.21950533476163e-89
"ENSG00000093009",1053.01866738535,-2.57646585639389,0.126853188365374,-20.3106117362452,1.0360593847025e-91,1.22704725479464e-89
"ENSG00000007968",670.740769564307,-2.74699432031842,0.135739871184968,-20.2371955736954,4.60646374337057e-91,5.39632206458438e-89
"ENSG00000095585",767.57878352208,-2.56712224433532,0.127202348373439,-20.1814060601994,1.42630855740834e-90,1.66184221378037e-88
"ENSG00000104413",4362.20223592229,-1.20964320324723,0.0600263440608434,-20.1518720184111,2.59127342186279e-90,3.00295153807809e-88
"ENSG00000106789",2305.35355474274,-1.56500118104851,0.0777220322430165,-20.1358757083855,3.5793002176207e-90,4.1257655717013e-88
"ENSG00000168615",12712.2492204172,-1.0075255350382,0.0500644851350453,-20.1245560065278,4.49782944749501e-90,5.15695285855079e-88
"ENSG00000139793",1760.10718196765,1.81730822281009,0.0903043775942889,20.1242538980195,4.52532604264886e-90,5.16102660578287e-88
"ENSG00000118263",1908.08494056368,1.7187218223234,0.0856352730687683,20.0702556403739,1.3431196194619e-89,1.51575619882205e-87
"ENSG00000182240",1825.86159460063,-1.78383253982217,0.0889264038475633,-20.0596500324021,1.66249914005748e-89,1.86641505020516e-87
"ENSG00000114446",2134.5401768152,1.70702926749105,0.0851136060998472,20.0558917159323,1.79300302436004e-89,2.00249638290574e-87
"ENSG00000181467",1469.04974755976,2.11416776627479,0.10547804076014,20.0436768737719,2.2919501831794e-89,2.54654568033155e-87
"ENSG00000076003",2991.33589796947,-1.41748458038052,0.070776729721691,-20.0275512298233,3.16860405644501e-89,3.5025261762396e-87
"ENSG00000146648",1009.3000714153,-2.31428339503903,0.115661494346911,-20.0091085465112,4.58779536896356e-89,5.04540454989845e-87
"ENSG00000144366",2027.69749134838,-1.5704967572547,0.0784956139620793,-20.0074459958157,4.74336621369637e-89,5.19001313381854e-87
"ENSG00000070081",1951.65403333529,-1.618953710095,0.0810732323864825,-19.9690287711401,1.02425657617687e-88,1.11504295451982e-86
"ENSG00000242498",3730.85567443793,-1.28834140489494,0.0646874462108748,-19.9164054288845,2.93305665415125e-88,3.1726761730474e-86
"ENSG00000154027",1692.37201273969,-1.70054246612264,0.0853847900319882,-19.9162223797184,2.94379603159118e-88,3.1726761730474e-86
"ENSG00000117360",3813.8449027036,1.30638819786357,0.0657313138371128,19.8746704059635,6.74278522594728e-88,7.23088236543749e-86
"ENSG00000196167",11604.163245309,-1.06547693057822,0.0536167677361613,-19.8720843416232,7.09930141313495e-88,7.57551692871901e-86
"ENSG00000106031",7379.66538412207,1.06024732909977,0.0533779418571503,19.8630237924346,8.50335764974696e-88,8.99287139478387e-86
