"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000111879",21.0472175287844,3.83839460536322,0.880177235988658,4.36093373972771,1.29508584130526e-05,5.45157213580416e-05
"ENSG00000178201",125.776763804047,1.19945137966999,0.275215119649629,4.35823213926978,1.31117269253521e-05,5.51499092225196e-05
"ENSG00000146859",186.394214092637,1.02642034167872,0.235537539582796,4.35777814227321,1.31389468780621e-05,5.5253644451983e-05
"ENSG00000279140",35.0201699757674,2.50788195150783,0.575810157896845,4.35539720359903,1.32825840078341e-05,5.57708497196408e-05
"ENSG00000109205",136.024544543527,-1.21825780488611,0.2807789227151,-4.33885062705454,1.43229828534826e-05,5.98716754720833e-05
"ENSG00000266947",125.640798777261,1.23512970749023,0.284777640182501,4.33717235208036,1.44327450218652e-05,6.0307159483164e-05
"ENSG00000143434",150.402438285633,1.14271676634387,0.263530011728438,4.33619214316057,1.44972230110881e-05,6.05414568226867e-05
"ENSG00000235863",63.2929375472578,-1.68816953391353,0.389630792952004,-4.33274157086832,1.47263936012849e-05,6.14153998345807e-05
"ENSG00000250397",42.2581494457506,2.22917049862249,0.514817159838019,4.33002369098162,1.49093300919538e-05,6.21303558913877e-05
"ENSG00000177096",88.2213340118881,-1.41967399365781,0.327999686975791,-4.32827850156636,1.50279364325066e-05,6.26125380827554e-05
"ENSG00000188185",223.279732506378,-1.00903724310589,0.233322828271987,-4.32464003020588,1.52781131971477e-05,6.35813158418279e-05
"ENSG00000286760",38.6407080739409,2.35431911339872,0.544602181502072,4.32300712954408,1.53916757687571e-05,6.40292526637534e-05
"ENSG00000235109",175.66634817262,1.03774503705309,0.240138411475847,4.32144541423132,1.55010402103638e-05,6.44717951540578e-05
"ENSG00000100490",148.756193713206,1.11818975229968,0.259088771725055,4.31585570017024,1.58985815789346e-05,6.60743704897172e-05
"ENSG00000182218",112.568199469794,1.25509164836805,0.29085098992772,4.31523939003938,1.59430037722617e-05,6.62335094226606e-05
"ENSG00000267317",120.514361538821,1.2146105129573,0.281903363267929,4.30860596651663,1.64286759707447e-05,6.81594473310062e-05
"ENSG00000167065",80.5143108163385,1.51374141589294,0.351484354770275,4.30671065539263,1.65700126411473e-05,6.87062489229073e-05
"ENSG00000159398",37.436556054656,-2.26832245393711,0.527085921349473,-4.30351554093805,1.68109049975714e-05,6.96382715265576e-05
"ENSG00000179774",29.3768692775618,2.73315122656486,0.635416758358177,4.30135212931261,1.69759041932606e-05,7.0281349282196e-05
"ENSG00000197275",117.736607368129,-1.21786926033189,0.2833051034889,-4.29879040417502,1.71732778075255e-05,7.10168447056847e-05
"ENSG00000150625",47.0727046576967,2.01475110272563,0.469327996312074,4.29284235877109,1.76400252976826e-05,7.28911888711089e-05
"ENSG00000224081",41.5871023537583,-2.21574593557295,0.516398226389337,-4.29076984068183,1.78054782470154e-05,7.35607970331283e-05
"ENSG00000165617",43.4182310096366,-2.07727345705922,0.484625015478556,-4.28635210877003,1.81631022463234e-05,7.49379702570766e-05
"ENSG00000241956",29.3556466640547,-2.6329755793219,0.61481845938392,-4.28252525462603,1.84784151468896e-05,7.61952511600848e-05
"ENSG00000167741",11.8922968527219,-7.16597705979074,1.67349592645744,-4.28204033633958,1.85187401427424e-05,7.63469601725309e-05
"ENSG00000166670",47.1847352190851,-2.13753647606049,0.500685513264455,-4.26921973860162,1.9615795060056e-05,8.06696771721793e-05
"ENSG00000103740",53.6361437357693,-1.81538333508135,0.42538090560841,-4.26766531159846,1.97529384657022e-05,8.12182191110234e-05
"ENSG00000236255",83.8008572492255,1.49903415476351,0.351796085621903,4.26108821567337,2.03433907859036e-05,8.35029720195707e-05
"ENSG00000178919",67.7272426667747,1.66574861627471,0.391307115476606,4.25688302203719,2.07296748144678e-05,8.50239338869033e-05
"ENSG00000158786",70.0074720980961,-1.57749512324027,0.370910049675535,-4.2530395836409,2.10888280978486e-05,8.63986175028848e-05
"ENSG00000260316",19.6724012519784,4.51056986192568,1.06158511111215,4.24890083207767,2.14821985218024e-05,8.792685422629e-05
"ENSG00000236975",37.9254272297053,-2.22084623522981,0.523440655677407,-4.24278513933106,2.20762776125463e-05,9.02387685157562e-05
"ENSG00000223825",93.995206775669,-1.61441611954875,0.380887542208972,-4.23856372457309,2.24954332577851e-05,9.18478507938326e-05
"ENSG00000284395",109.744329866561,-1.31306845093233,0.309904329777609,-4.23701228012725,2.265137519291e-05,9.24496153746139e-05
"ENSG00000259793",59.824820979896,-1.76494915172771,0.416658609938827,-4.23595987128848,2.27577421017547e-05,9.28311371705896e-05
"ENSG00000280351",136.895895545549,1.13421042689963,0.267785961637634,4.2355111521284,2.2803238520741e-05,9.29991647258684e-05
"ENSG00000178947",114.750495767285,1.31894000013604,0.31145414767101,4.23478065711696,2.28774898951743e-05,9.32843789705665e-05
"ENSG00000171631",19.8041083080218,-3.81743197707392,0.901715982988727,-4.23351925560983,2.30062473978646e-05,9.37740025515301e-05
"ENSG00000287306",44.2793274833514,-2.08642943349725,0.492866928509163,-4.23325103148702,2.30337151316917e-05,9.3850553054962e-05
"ENSG00000139926",71.3868440968864,1.58818750390657,0.375905400372574,4.22496591518094,2.38976945510586e-05,9.71144416333876e-05
"ENSG00000129990",144.004910330991,-1.0861678761414,0.257363805353863,-4.22035987013778,2.4391263573195e-05,9.90270635148488e-05
"ENSG00000003137",68.9306569559925,1.60469075887807,0.380674038055914,4.21539321954594,2.49343350132513e-05,0.00010107995809218
"ENSG00000260719",100.388931899899,-1.28701382309485,0.305456547553617,-4.21341049456123,2.51543295246532e-05,0.000101933533015601
"ENSG00000154654",85.9514948315865,-1.43201366321015,0.340342310175848,-4.20756873416724,2.58132901501347e-05,0.000104388500893498
"ENSG00000136286",43.131651591636,-2.02012931790443,0.480238172058926,-4.20651550717746,2.59338295958107e-05,0.000104836717694421
"ENSG00000185038",20.3056463550335,-6.48915388776758,1.54303549488769,-4.20544693188661,2.60566726117734e-05,0.000105298216826308
"ENSG00000188910",53.8745412739684,-1.85732624741432,0.442100327850849,-4.20114198160225,2.65571965970983e-05,0.000107156180555276
"ENSG00000273702",122.922120627984,1.2330362440753,0.293863769088138,4.19594510715433,2.71736059931779e-05,0.000109581953097162
"ENSG00000162490",37.1597044920265,2.29344224515302,0.546722080338138,4.1948959583534,2.72996867227927e-05,0.000110049315488691
"ENSG00000254988",16.6045370261952,-5.19835745219957,1.23957252572192,-4.1936694661509,2.74477847998789e-05,0.000110625682926876
"ENSG00000128242",33.5228707680386,2.44439509263439,0.582981734843925,4.19291882838971,2.75388002802811e-05,0.00011095112020437
"ENSG00000186910",35.4136818894394,-2.4959454183912,0.59556231747842,-4.19090554445907,2.77843317929126e-05,0.000111906153822949
"ENSG00000237149",88.4529488233164,1.39186044299745,0.33211569809506,4.19089025595851,2.77862042514057e-05,0.000111906153822949
"ENSG00000128918",65.0913502505899,-1.6166783438364,0.385814646987076,-4.19029800050736,2.78588331316137e-05,0.000112156848793512
"ENSG00000279277",26.7920188887505,2.98765533313868,0.713065171555885,4.18987695980119,2.79105755036593e-05,0.000112344225951484
"ENSG00000236423",134.611118959146,1.21471444266794,0.290213292856013,4.18559201997205,2.84423812517593e-05,0.000114314459022835
"ENSG00000136425",165.80448101284,-1.03738732825189,0.247865966603039,-4.18527538277686,2.84820590972884e-05,0.000114452641048003
"ENSG00000283078",95.2413196918077,1.34599338926213,0.321628735573082,4.18492889593284,2.85255376989067e-05,0.000114606041848322
"ENSG00000109832",111.725884211237,1.23941697423356,0.296766249255093,4.17640812371554,2.96148277470625e-05,0.000118651508090261
"ENSG00000231856",82.3864780686449,1.43323945312093,0.343244530950851,4.17556384409269,2.97248869788986e-05,0.000119026247767432
"ENSG00000253308",40.0763666415513,-2.08814861526621,0.500457240116573,-4.17248157860562,3.01299966336929e-05,0.000120603711979289
"ENSG00000235984",12.0287538305063,6.89580365041744,1.65539789849526,4.16564721792004,3.10470494227184e-05,0.000124182450365916
"ENSG00000162755",121.709000971752,-1.20461343890029,0.289670132377177,-4.15856971174293,3.20246502628361e-05,0.000127865689071359
"ENSG00000169855",54.0579110073731,1.83468607547268,0.441183832097191,4.15855238110472,3.20270796155967e-05,0.000127865689071359
"ENSG00000259420",30.9791618937662,-2.51550391755515,0.605026720540333,-4.15767408637526,3.21504256678071e-05,0.000128287026298118
"ENSG00000214826",107.975878804678,-1.24884376459686,0.300488230014981,-4.15604885600543,3.2379861163034e-05,0.000129154820038707
"ENSG00000273179",82.486437966106,-1.41076396485336,0.340062663298726,-4.14854118699318,3.34600653985936e-05,0.00013329123028529
"ENSG00000272070",114.707980157983,1.20766636411204,0.29136768771843,4.14481912379764,3.40082041961505e-05,0.000135374957270859
"ENSG00000116329",18.9831714993201,4.02906174376869,0.973171634074606,4.14013479503021,3.47101799981655e-05,0.000138016720504299
"ENSG00000131746",19.1907609565664,-6.393069996822,1.54644711666497,-4.13403725735486,3.56445652295912e-05,0.00014162782657517
"ENSG00000258647",35.4115626041133,-2.21417035463899,0.53637224994693,-4.12804792727079,3.65855870566023e-05,0.000145099996243026
"ENSG00000111886",60.4242467296954,-1.65018655122021,0.399908959844779,-4.12640554955487,3.68477236589529e-05,0.000146059212089341
"ENSG00000274979",23.5570296896106,3.09732994821299,0.751021833505435,4.12415433217971,3.72099344789596e-05,0.000147413834669395
"ENSG00000150722",62.9639253148695,1.63009999106994,0.395316992227143,4.12352624127351,3.73115930387831e-05,0.00014776238834109
"ENSG00000134612",78.7550752325032,-1.45532313211751,0.353084946091095,-4.12173656291209,3.76027063039105e-05,0.000148833426471624
"ENSG00000124212",21.9938324242242,-3.11947924026878,0.756851695233889,-4.12165191663444,3.7616528329295e-05,0.000148860865862835
"ENSG00000153294",30.6047116523463,-2.46568989967456,0.599117052148903,-4.11553951073611,3.86274817932961e-05,0.000152665812896973
"ENSG00000196159",35.4244341161587,2.52618389789203,0.614028806793893,4.11411300242137,3.886710140522e-05,0.000153523298038527
"ENSG00000189325",46.2882655722534,-1.89763410370662,0.461253708338698,-4.11407880175391,3.88728635890583e-05,0.000153523298038527
"ENSG00000229619",117.218529495673,1.17372238831927,0.285789485658124,4.10694741136605,4.0092246392513e-05,0.000158107897025557
"ENSG00000235049",83.8286092697679,1.3982949577852,0.340626388986511,4.10506937511695,4.04193561472148e-05,0.000159339724187716
"ENSG00000226308",18.7768620357026,-3.47953702911898,0.848099574645799,-4.10274587223107,4.08275612653731e-05,0.000160772938994153
"ENSG00000287189",56.5682611034438,1.72021177375239,0.419726750563606,4.09840871815414,4.16000233406889e-05,0.000163635846408568
"ENSG00000221990",162.588663462137,1.00442352725813,0.245099825242905,4.09801812899173,4.16702651470665e-05,0.000163822674496482
"ENSG00000254135",11.415160307121,6.81949049265147,1.6657875215143,4.09385375059848,4.24261975915195e-05,0.000166552116889528
"ENSG00000104140",127.605955987965,-1.10173196778935,0.269251509981103,-4.09183208616609,4.27978509021325e-05,0.000167919586788156
"ENSG00000232093",30.7507595323001,-2.39872678571621,0.586545837927801,-4.08958112155503,4.32152910217618e-05,0.000169495878218771
"ENSG00000258944",47.8196719610966,1.88944909290344,0.462100653944676,4.08882583648031,4.3356221543317e-05,0.00017001776386324
"ENSG00000188293",17.4009698884076,-3.82308092430795,0.935442559573009,-4.08692215805643,4.37133704127044e-05,0.000171325012607891
"ENSG00000180596",154.962070778497,-1.03238439383049,0.25291707640908,-4.08190861798776,4.46673605802834e-05,0.000174778641806987
"ENSG00000213609",121.866619470765,-1.13807191572431,0.279087035915008,-4.07783870000645,4.5456283256592e-05,0.000177672560116712
"ENSG00000259248",138.880430419958,1.09295730690283,0.268663138089707,4.06813273556677,4.73913839736109e-05,0.000184935097258048
"ENSG00000118513",67.7717070900536,-1.52055484716844,0.373965894407627,-4.06602545822272,4.78217140985796e-05,0.000186446008034646
"ENSG00000184047",126.154863181734,1.15397118605154,0.284203348931764,4.06037152760155,4.89946906466277e-05,0.000190846994916475
"ENSG00000139209",18.0671808013208,3.94413851808664,0.972716212178024,4.05476794640367,5.01840965788475e-05,0.000195268823118883
"ENSG00000198642",144.538038067326,1.0766513239363,0.265606553400201,4.05355707588306,5.04446851621432e-05,0.000196232568037011
"ENSG00000120251",82.1724642646772,-1.38190739791763,0.340914332781959,-4.05353270612259,5.04499428632201e-05,0.000196232568037011
"ENSG00000268879",21.6761639951438,-2.96355264082281,0.733198230822749,-4.04195279835481,5.30079044677884e-05,0.00020570075284402
"ENSG00000143001",50.4034464794189,1.92587587186269,0.476988220810574,4.03757532752055,5.40065058850797e-05,0.000209275210304684
"ENSG00000105472",91.4378221227203,1.30407165010189,0.323023125988341,4.03708448462282,5.41195832022405e-05,0.000209675781647985
"ENSG00000135338",38.3796136486781,2.13068840495636,0.527820302226467,4.03676856681834,5.41924809811011e-05,0.000209882942562942
"ENSG00000173991",67.0183612542754,1.5816397435555,0.391983246310472,4.03496771467309,5.46098060305999e-05,0.000211385539036756
"ENSG00000225206",143.997322740475,1.06886565308759,0.264932944175408,4.03447618194252,5.47242404623669e-05,0.000211752626015466
"ENSG00000180458",28.3992384926475,2.55651173922771,0.633777475320794,4.03376869449912,5.48893505093718e-05,0.000212277464910685
"ENSG00000274712",72.5972359460059,1.47355797191595,0.365400197230203,4.03272352638498,5.51341306821401e-05,0.000213147819225085
"ENSG00000136928",77.9876265707031,-1.44719336850484,0.358887529290502,-4.03244261890585,5.52000958087041e-05,0.000213312736921118
"ENSG00000162976",155.999617126597,-1.02291234304546,0.25413442408037,-4.025083759302,5.69550396396578e-05,0.000219676462244571
"ENSG00000231150",85.0975190914214,-1.34060772077999,0.333075483676058,-4.02493664794565,5.69906558256265e-05,0.000219774602967038
"ENSG00000271551",54.568154644351,1.73432472732685,0.431209648802714,4.02199888648673,5.77063307967407e-05,0.00022245507395632
"ENSG00000272146",54.6491270174008,1.73669847603452,0.432250145923429,4.01780888315111,5.87418085567497e-05,0.000226325652190744
"ENSG00000255693",24.7354499108534,-2.67985112260999,0.667779753064892,-4.0130763328932,5.99325219225339e-05,0.000230748752883142
"ENSG00000267506",64.1239825169738,-1.55740272727077,0.388449049116421,-4.00928443720815,6.09030208326468e-05,0.000234193196499555
"ENSG00000274835",40.678263506035,-1.97192858967113,0.492671742829526,-4.00252017366755,6.26713221275978e-05,0.000240436657885477
"ENSG00000231202",21.590592655181,-2.98694669199528,0.746842904774215,-3.99943103549774,6.34949463795348e-05,0.000243509994040222
"ENSG00000023608",148.090534817335,1.00876937040562,0.252369958990033,3.99718482517746,6.4100252126384e-05,0.000245744170989138
"ENSG00000262096",45.4521528865292,1.94335340538123,0.487150674226113,3.98922450116372,6.62896604818302e-05,0.000253597856591874
"ENSG00000113273",114.752233640562,-1.14287039358345,0.286533041695949,-3.98861641512254,6.64597861404636e-05,0.000254203681914852
"ENSG00000047617",17.6124953637149,4.33526961461877,1.08745467379477,3.98662097748907,6.70209616093514e-05,0.000256123437830431
"ENSG00000119042",32.0852184017416,2.44818795253655,0.615142783487711,3.97986941934996,6.89531327617771e-05,0.000263134994627997
"ENSG00000178828",17.3599457666381,-3.54820144498848,0.891580715611778,-3.97967495579332,6.90095579350332e-05,0.000263303817464641
"ENSG00000269246",18.1216631302037,3.94245702277608,0.99138548040375,3.97671450783249,6.98739691098085e-05,0.000266366769681657
"ENSG00000183773",90.7333211155956,1.3088852601252,0.329223591216318,3.97567274960314,7.01805776680204e-05,0.000267394064833877
"ENSG00000280152",69.7350172087527,1.60981737271207,0.405205102458409,3.97284575871623,7.10190391784835e-05,0.000270540969592647
"ENSG00000259205",54.8721932350901,1.70135186581401,0.428646629061228,3.96912456663924,7.21371661450356e-05,0.000274509994521977
"ENSG00000163362",50.7887784498248,-1.80102591708571,0.454716413160267,-3.9607673375338,7.47092990769486e-05,0.000283897964325647
"ENSG00000100024",19.5912319398545,-3.14230790295765,0.79344276712932,-3.96034601755403,7.48412397043383e-05,0.000284349334674106
"ENSG00000175505",119.654884778596,1.10900709491218,0.280451567426654,3.95436226328888,7.67390639125511e-05,0.000291303751573874
"ENSG00000256663",24.7684721013729,-2.7667040386571,0.700300808847592,-3.95073660304628,7.79110324344095e-05,0.000295493009971965
"ENSG00000180447",65.3450417721264,1.60089998646537,0.405255656690153,3.95034581266653,7.80383580114593e-05,0.000295923973596631
"ENSG00000253957",69.5334494928349,1.47384162434391,0.373558998474366,3.94540522477882,7.96651379040433e-05,0.000301933807172893
"ENSG00000267056",17.7267003147813,-3.66829486251598,0.930926013526976,-3.94047948946877,8.13189036894339e-05,0.000308039542780084
"ENSG00000231721",115.513542321076,1.12828469834929,0.286335119257766,3.94043420616378,8.13342565569319e-05,0.000308043695254273
"ENSG00000036530",66.6520245092899,1.53817595143453,0.390619103635791,3.93778987539921,8.22355578624935e-05,0.000311184535680367
"ENSG00000163617",60.6771193056892,1.62263349902922,0.412104040279474,3.93743652192493,8.23567084201346e-05,0.000311588408130599
"ENSG00000251095",130.847353265915,1.06372248535947,0.270416898888324,3.93363909479178,8.36693839957322e-05,0.000316333224846157
"ENSG00000120328",89.6304901131442,1.28582062109177,0.326999250886884,3.93218216128745,8.41782381126542e-05,0.00031814573918141
"ENSG00000164626",75.5852577836046,-1.42414850815708,0.362289872188039,-3.93096417395269,8.4605879978656e-05,0.000319594274248045
"ENSG00000168447",47.9151183457056,1.79605749818755,0.457139571559204,3.92890401516016,8.53338892835221e-05,0.000322175318145913
"ENSG00000124935",101.742834540489,-1.19548839571406,0.304442844853505,-3.92680733321002,8.60808800475137e-05,0.00032488202186666
"ENSG00000186897",22.1153162916452,2.98513324067388,0.760808637372177,3.92363216456701,8.72238792496164e-05,0.000328966025300482
"ENSG00000266010",56.9049992986466,-1.60369302658166,0.408743313572304,-3.92347219717388,8.72818421458198e-05,0.000329127183812344
"ENSG00000180801",115.548891605443,1.14278282914941,0.291745774468851,3.91705014830101,8.96391070126492e-05,0.000337603657873856
"ENSG00000092098",81.2810282090309,1.35896692199838,0.347036848876216,3.91591534558658,9.00618482403887e-05,0.000339077601486335
"ENSG00000187730",76.2655081639755,-1.42816274498058,0.364735893859075,-3.9156078933443,9.01767053944958e-05,0.000339449039676053
"ENSG00000171408",14.349439732018,-4.35871806204292,1.11317667721785,-3.91556717926988,9.01919256157829e-05,0.000339449039676053
"ENSG00000134070",145.305554255665,-1.00797622196963,0.257553202055744,-3.91366216348366,9.09068005812334e-05,0.000342020414445187
"ENSG00000132639",89.459261979158,-1.26432840719269,0.323415272379051,-3.90930334826878,9.25626710812395e-05,0.00034812909208918
"ENSG00000272622",22.4294101251608,3.01100449683337,0.770725537567992,3.90671432314872,9.35596584143622e-05,0.000351572789453761
"ENSG00000234409",63.9466595200538,-1.49339453779873,0.384644611463907,-3.88253076551642,0.00010337493229314,0.00038717666182317
"ENSG00000267767",21.7130155200604,-2.81534227069705,0.725260993814383,-3.88183329133731,0.000103671940881212,0.000388154501233815
"ENSG00000115474",39.0505869856907,2.16458229353902,0.557754231253929,3.88088905873947,0.000104075311058781,0.000389597235974894
"ENSG00000174370",115.667225828263,1.11850866692781,0.288440315995592,3.87778200515112,0.000105413105569774,0.000394331885742054
"ENSG00000272008",17.5824822231242,3.5647306765776,0.919726808747957,3.87585818165977,0.000106249557420301,0.000397254574698121
"ENSG00000153814",42.0948008885532,1.92161687435966,0.496059142913328,3.87376566244524,0.000107166465064824,0.000400474889425051
"ENSG00000259972",83.7147262713829,1.34931106279165,0.348455643694501,3.87226060822429,0.000107830565953175,0.00040281726116014
"ENSG00000250486",85.0390011188874,1.30837997760529,0.338347574550459,3.86697016919259,0.000110195901351921,0.000411155731395435
"ENSG00000258655",142.796538061436,1.01850332140033,0.263390806367748,3.8668901752717,0.000110232039176698,0.000411219556369287
"ENSG00000237080",146.444274663842,-1.12364449777115,0.290907509713796,-3.86254895542789,0.00011221006955055,0.000418165397167769
"ENSG00000169436",22.3618706513783,-2.73950806240336,0.709310620813037,-3.86221210005743,0.000112364945735676,0.000418598169398406
"ENSG00000198569",64.5601929773956,-1.47668776938566,0.382654013223442,-3.85906776972279,0.000113820374059877,0.000423800934398028
"ENSG00000262294",47.2993964168884,-1.82413501089066,0.472990714528076,-3.85659793070289,0.000114976047546404,0.000427882786657793
"ENSG00000141314",107.88311550169,1.15026972466601,0.298286294689965,3.8562607305226,0.000115134684322497,0.000428325606776204
"ENSG00000131400",22.1042176340316,2.9991909566218,0.7780044991193,3.85497893651884,0.000115739593705299,0.000430501876603613
"ENSG00000286289",19.3804603823548,-3.07435820098874,0.798094922304066,-3.85212098845736,0.000117099137079947,0.000435259083930229
"ENSG00000154553",89.7230460806434,-1.27798700046027,0.331896420794791,-3.85055975415427,0.000117848172304139,0.00043796791520047
"ENSG00000275902",35.2411083412281,2.28662433019689,0.593887449616348,3.85026545294744,0.000117989874709754,0.000438419126887987
"ENSG00000287430",27.172051445877,2.4805851214501,0.644962526336313,3.84609185829907,0.000120016784081619,0.000445567466263152
"ENSG00000230918",113.925165747721,-1.12924933550749,0.293841796858382,-3.84305210348186,0.00012151365853102,0.000450660078935761
"ENSG00000189127",15.6011701149216,4.16737167407589,1.08601261953557,3.83731422555481,0.000124387267897843,0.000460684898434811
"ENSG00000224586",14.2715640853319,-4.38213557244158,1.14509375025085,-3.82687930266113,0.000129778108670394,0.000479417950767859
"ENSG00000234329",48.9453497792041,1.7434870473127,0.455805028067933,3.82507199339812,0.000130733876833051,0.000482618636038226
"ENSG00000270977",77.0630300324098,-1.36666974716002,0.357464453207099,-3.82323258969817,0.000131713425767264,0.000485902678940289
"ENSG00000092295",71.031578399123,1.49682633082473,0.391655147790901,3.82179664755451,0.000132482919300831,0.000488574575411001
"ENSG00000276116",52.9489981173787,1.67903404879721,0.439778452676046,3.81790885519813,0.000134587626676927,0.000495828618859057
"ENSG00000125510",87.7439748891217,1.31991741369135,0.346374787377996,3.81066250139891,0.000138594873267648,0.00050980923164693
"ENSG00000134013",48.1284486943245,1.79814025781623,0.472049955917753,3.80921602740182,0.000139408116833136,0.000512713392410819
"ENSG00000115556",39.8794440371346,2.14540025175942,0.563680599160857,3.8060565769928,0.000141200095709702,0.000518862324489717
"ENSG00000165698",110.289127517299,1.14261831461859,0.300669471467203,3.80024719185108,0.000144551821816949,0.000530727479014242
"ENSG00000166262",37.8438357059355,2.03018318348042,0.534496158120619,3.79831202270732,0.000145684854684488,0.000534614921054303
"ENSG00000227376",33.9890726664158,2.13184486106828,0.561388992935763,3.79744684682875,0.00014619411181581,0.00053624602432414
"ENSG00000162374",17.4424285542784,3.55883969884668,0.937213105093894,3.79725772026005,0.000146305657946137,0.000536528572851694
"ENSG00000204323",32.5488659976589,-2.14323625219245,0.564721861221745,-3.79520680774722,0.00014752043601168,0.000540616360397619
"ENSG00000128578",114.18876374332,-1.09816167801157,0.289638000755435,-3.79149723153502,0.000149741817895973,0.000548106294981922
"ENSG00000211694",50.4662517461687,-1.78707353036453,0.472181716861302,-3.78471564346795,0.000153884426219774,0.000562412178168243
"ENSG00000175745",105.224643831724,1.26864046838454,0.335336857389072,3.7831823148286,0.000154835913696597,0.00056560263520581
"ENSG00000171126",133.716363457183,1.01408291308375,0.268191402155666,3.78119098872212,0.000156079872642597,0.000569953998341827
"ENSG00000167992",48.2290920471344,1.71352537609994,0.453512689434062,3.77834053163595,0.000157876898839974,0.000576126693672575
"ENSG00000164451",79.3044542433171,1.33107712261554,0.352612878217388,3.77489650787776,0.000160074106358143,0.000583639149195221
"ENSG00000152582",102.858864602733,1.16046457044603,0.307779308337435,3.77044375307308,0.000162957528589956,0.000593764472216389
"ENSG00000185863",25.0666366130908,-2.51375037214266,0.666890828653121,-3.76935813800219,0.000163667901456642,0.000596252292492608
"ENSG00000261678",46.913018372499,1.79828866162501,0.477440912796893,3.76651563245904,0.000165541723241584,0.00060277384800824
"ENSG00000169554",18.8312409734425,3.13953976179495,0.833707334548575,3.76575763663505,0.000166044803412691,0.000604300162933806
"ENSG00000279453",105.71096212341,1.1472586059245,0.30478022691972,3.76421599760372,0.000167072426569664,0.000607932668051104
"ENSG00000104368",14.5016679289664,-5.98108681157505,1.58904963832047,-3.7639395695006,0.000167257318954123,0.000608405537145075
"ENSG00000179476",81.0241940570558,1.30356040708728,0.346627268586251,3.76069780200491,0.000169440029435256,0.000615930470391586
"ENSG00000224413",13.9792221534944,-4.35240655508222,1.15784739084576,-3.75905027682703,0.000170559564284284,0.000619687322261733
"ENSG00000180229",101.621742445273,1.1519813824911,0.306933550354134,3.75319472622645,0.000174595122204422,0.000633072127113768
"ENSG00000175697",127.120070607469,1.08478094232379,0.289189795733697,3.75110380216432,0.000176057787566265,0.000637947445236338
"ENSG00000104833",86.052876860528,1.26486795728423,0.337248495342966,3.75055181787517,0.000176445835567393,0.000639246339554772
"ENSG00000259424",39.9710755620051,1.88480814312555,0.503714149082878,3.74182092473926,0.000182691682991782,0.000660655932117728
"ENSG00000182256",66.993479144346,-1.45222397551236,0.388231676603136,-3.74061176104616,0.000183572895749804,0.000663620471551952
"ENSG00000236710",15.3755451061131,4.15439064834364,1.11098112729005,3.73938903757725,0.000184468052858447,0.000666633419988706
"ENSG00000102243",17.0108820885046,-3.26329291043757,0.872857733972784,-3.73863091707374,0.000185025132816303,0.000668423013670266
"ENSG00000205632",14.599668143003,4.67450557107489,1.25040961398078,3.73837942287826,0.000185210284132703,0.000668980041667554
"ENSG00000148735",36.1053312576411,-2.05475589766296,0.549725274722762,-3.73778684034351,0.000185647235337429,0.000670222191133807
"ENSG00000072182",21.378163966848,2.93150176338573,0.784769163555538,3.73549560752875,0.000187345849913068,0.00067567714556362
"ENSG00000205740",60.3671380029829,1.5138829591678,0.405622912024462,3.73224222372454,0.00018978287171205,0.000684111131038894
"ENSG00000237061",23.3452806910733,2.74881462860725,0.737145340958706,3.72899952814223,0.000192241512027015,0.000692293725061287
"ENSG00000163623",101.734795745098,1.19810577578525,0.321591958262913,3.7255464416985,0.000194892564795134,0.000700918994632821
"ENSG00000254602",21.1982221127654,2.93323596598005,0.788209382144479,3.72139184387733,0.000198127722185851,0.000712066815247786
"ENSG00000075618",85.5037608427588,1.25279224833791,0.337129248181671,3.71605921199342,0.000202354180033588,0.000726676752972278
"ENSG00000089486",63.5138769389541,1.44832853470955,0.389749401293107,3.71605069797235,0.000202360995169815,0.000726676752972278
"ENSG00000189136",45.400201738374,1.90971486247979,0.514000552115903,3.71539457422443,0.000202886845281374,0.000728444012295553
"ENSG00000253873",17.6919848161346,3.28630606225421,0.884573407574524,3.71513097060556,0.00020309847153422,0.000728961573827226
"ENSG00000138587",95.9683096171322,-1.15782382456751,0.31183540844362,-3.71293250611355,0.000204871536706468,0.000734959205315732
"ENSG00000247934",57.4077773067083,1.5547746174565,0.419105815532781,3.7097424083224,0.000207470228219385,0.000743541088262772
"ENSG00000177989",69.4475853633219,-1.41281447005087,0.381132982789471,-3.70688062657458,0.000209827784344012,0.000751740828439904
"ENSG00000055813",28.5357690650693,2.36086844061614,0.637253332937928,3.70475652082011,0.000211593880522427,0.000757816836805582
"ENSG00000106333",66.2479920661698,1.50679167131669,0.406870766696704,3.70336675586209,0.000212756950774465,0.000761477461551078
"ENSG00000100292",76.1709046136586,-1.3297084843746,0.359117528796609,-3.70271116765147,0.000213307682741163,0.00076332214325742
"ENSG00000261795",17.4726652180991,-3.1042678611327,0.838827536778858,-3.70072240719857,0.000214986557846929,0.000769075257516324
"ENSG00000120675",78.2506302503961,1.35605270006492,0.366643335802417,3.69856088369131,0.000216825343797514,0.000775396425592995
"ENSG00000168477",36.257529738255,2.02024725403462,0.546301051448831,3.69804753016084,0.000217264213170557,0.000776837308286651
"ENSG00000110002",8.71346936913684,6.42609821031408,1.73800041883423,3.69740889626736,0.000217811349786325,0.000778664764201377
